gene	nseq	nsites	k	LRT	pvalue	direction	result	n_test	n_reference
Morus_018313-R1	20	259	0.6481963550363068	0.247234888413459	0.6190288424979018	relaxed	not_significant	1	1
Morus_018316-R1	20	887	0	9.182917019257729	0.002442843821406804	relaxed	significant_relaxed	9	9
Morus_018316-R1	20	887	2.340238107585808	2.300181183816676	0.1293589085794361	intensified	not_significant	1	1
Morus_018317-R1	20	533	1.108305474903691	0.1236094781997963	0.7251522191809069	intensified	not_significant	9	9
Morus_018317-R1	20	533	0.1781656244618141	3.788003068924809	0.05162120009324367	relaxed	not_significant	1	1
Morus_018319-R1	20	306	0.2321092998572284	7.44902753709539	0.006347073201231179	relaxed	significant_relaxed	9	9
Morus_018319-R1	20	306	1	-0.00003025506339326967	1	intensified	not_significant	0	1
Morus_018324-R1	20	336	1.1815128405399	0.1344080711005518	0.7139046785444589	intensified	not_significant	9	9
Morus_018324-R1	20	336	0.08457679587555107	0.3914112254169595	0.5315585331332902	relaxed	not_significant	1	1
Morus_018325-R1	20	337	0.8452805643844052	0.2430421672488592	0.6220174838645098	relaxed	not_significant	9	9
Morus_018325-R1	20	337	1.160754360456996	0.1154106630019669	0.7340663073852873	intensified	not_significant	1	1
Morus_018326-R1	20	337	0.6376600291476769	0.4586022320954726	0.498277947366948	relaxed	not_significant	9	9
Morus_018326-R1	20	337	1	-0.0001321780273428885	1	intensified	not_significant	0	1
Morus_018330-R1	20	522	0.9374208644607256	0.04247264682089735	0.8367214462320356	relaxed	not_significant	9	9
Morus_018330-R1	20	522	0.3458970650960839	1.520636165179894	0.2175232479375526	relaxed	not_significant	1	1
Morus_018332-R1	20	936	1.914760064337916	0.9441999230130023	0.331200064456701	intensified	not_significant	9	9
Morus_018332-R1	20	936	1.103157857563557	0.04050671130607952	0.8404930951974429	intensified	not_significant	1	1
Morus_018334-R1	20	696	0.9866826181663033	0.002060256911136094	0.9637964093783102	relaxed	not_significant	9	9
Morus_018334-R1	20	696	0.7742638398682704	0.7290024676385656	0.393206718800354	relaxed	not_significant	1	1
Morus_018337-R1	20	369	0.7213107664291714	0.8752518348128433	0.3495054700807622	relaxed	not_significant	9	9
Morus_018337-R1	20	369	0.000004108712777709904	1.612976802937737	0.2040738597636145	relaxed	not_significant	1	1
Morus_018338-R1	20	329	1.140058048933387	0.05709217306502978	0.8111523524901801	intensified	not_significant	9	9
Morus_018338-R1	20	329	0.7526859227549545	0.2443201933738237	0.6211031084339348	relaxed	not_significant	1	1
Morus_018339-R1	20	267	6.691127079043825E-10	0.4920184941456682	0.483028279539515	relaxed	not_significant	9	9
Morus_018339-R1	20	267	50	4.694923951014061	0.03025183766093631	intensified	significant_intensified	1	1
Morus_018340-R1	20	86	2.187920525401125	0.3623472369149567	0.5472055213899972	intensified	not_significant	9	9
Morus_018340-R1	20	86	1	0	1	intensified	not_significant	0	1
Morus_018343-R1	20	453	15.77778728818581	4.675495790855166	0.03059587017495835	intensified	significant_intensified	9	9
Morus_018343-R1	20	453	0.2601426234459766	4.308272297162148	0.03792746218709275	relaxed	significant_relaxed	1	1
Morus_018345-R1	20	402	1.894252415285009	1.420706402656833	0.233287167729337	intensified	not_significant	9	9
Morus_018345-R1	20	402	0.3632359007330788	1.436889170017821	0.2306434044919154	relaxed	not_significant	1	1
Morus_018346-R1	20	364	2.751528955317448	4.228137703921675	0.03975904253216	intensified	significant_intensified	9	9
Morus_018346-R1	20	364	0.03661757892988248	1.897874057543959	0.1683164728458023	relaxed	not_significant	1	1
Morus_018350-R1	20	264	0.4153068522759223	1.301386771891885	0.2539600691436876	relaxed	not_significant	9	9
Morus_018350-R1	20	264	0.2187510830375061	4.133996569990813	0.04202997844894718	relaxed	significant_relaxed	1	1
Morus_018351-R2	20	681	0.6853675272670081	0.9239869080538483	0.3364303134072882	relaxed	not_significant	9	9
Morus_018351-R2	20	681	0.4057903780912909	0.2006951681960345	0.6541603104881077	relaxed	not_significant	1	1
Morus_018352-R1	20	532	2.445778192931284	6.32426404042053	0.01190969035605149	intensified	significant_intensified	9	9
Morus_018352-R1	20	532	0.4188816576824031	2.127396635580226	0.1446863100485835	relaxed	not_significant	1	1
Morus_018362-R1	20	885	3.434040147825967	3.59837543442336	0.05783606369797389	intensified	not_significant	9	9
Morus_018362-R1	20	885	2.060131337970683	1.417085797724212	0.2338836626706626	intensified	not_significant	1	1
Morus_018366-R1	20	401	1.412557212369316	0.6743559161805024	0.4115370460852467	intensified	not_significant	9	9
Morus_018366-R1	20	401	12.49746674483995	1.926016442839682	0.165194925834556	intensified	not_significant	1	1
Morus_018368-R1	20	310	1.395756465432505	0.7047889375553495	0.4011792054297214	intensified	not_significant	9	9
Morus_018368-R1	20	310	1.849275110631363E-9	0.8383092535987089	0.3598807732866441	relaxed	not_significant	1	1
Morus_018372-R1	20	269	2.3268743689489	1.070532396314775	0.3008252211166688	intensified	not_significant	9	9
Morus_018372-R1	20	269	0.7696537241243706	0.4484444186464316	0.5030746023271583	relaxed	not_significant	1	1
Morus_018382-R1	20	479	0.5787966424886134	0.3042825349002669	0.5812100287639577	relaxed	not_significant	9	9
Morus_018382-R1	20	479	0	2.81018377766668	0.09366764482220624	relaxed	not_significant	1	1
Morus_018383-R1	20	178	11.1966803865302	5.674470906394163	0.01721353041418261	intensified	significant_intensified	9	9
Morus_018383-R1	20	178	0.8659501061678279	0.2529846030483895	0.6149813232175166	relaxed	not_significant	1	1
Morus_018391-R1	20	109	6.236816309441211	2.874835861425254	0.08997414845094331	intensified	not_significant	9	9
Morus_018391-R1	20	109	7.954089678573952E-8	4.175115117609039	0.04102177575664379	relaxed	significant_relaxed	1	1
Morus_018392-R1	20	146	0.1732178455169243	2.343969000753532	0.1257687469488951	relaxed	not_significant	9	9
Morus_018392-R1	20	146	17.7129285369334	0.3632179790542978	0.5467244613786548	intensified	not_significant	1	1
Morus_018394-R2	20	329	1.71894868095477	1.270692733788565	0.2596367638033431	intensified	not_significant	9	9
Morus_018394-R2	20	329	0.3898829637291669	0.04973155468633195	0.82353104853459	relaxed	not_significant	1	1
Morus_018395-R1	20	197	0.1626084297930672	6.141630170384815	0.01320355353315195	relaxed	significant_relaxed	9	9
Morus_018395-R1	20	197	28.81696980103589	1.815103260639717	0.1778972564242145	intensified	not_significant	1	1
Morus_018397-R1	20	249	0.611686207159205	0.650507763602036	0.4199311993633223	relaxed	not_significant	9	9
Morus_018397-R1	20	249	0.8486498622152173	-0.002247781982077868	1	relaxed	not_significant	1	1
Morus_018398-R1	20	259	0.9546158757391519	0.02716426691949891	0.8690889221813651	relaxed	not_significant	9	9
Morus_018398-R1	20	259	4.489505830260086	0.8141673866957717	0.3668910229615374	intensified	not_significant	1	1
Morus_018404-R1	20	299	0.2984569780584737	0.4678665475603339	0.4939702971846068	relaxed	not_significant	9	9
Morus_018404-R1	20	299	0.7877780426405341	0.01039451268934499	0.9187935978284723	relaxed	not_significant	1	1
Morus_018407-R1	20	598	0.5492218865493516	3.216810334428374	0.07288552502035328	relaxed	not_significant	9	9
Morus_018407-R1	20	598	1.17488500800327	0.1460316093998699	0.7023569123143414	intensified	not_significant	1	1
Morus_018415-R1	20	160	1.284726957904121	0.2088364915216516	0.6476808823630626	intensified	not_significant	9	9
Morus_018415-R1	20	160	0.8532129637407435	-5.586794031842146E-7	1	relaxed	not_significant	1	1
Morus_018418-R1	20	119	0.4450521605801866	0.5410695986684004	0.4619897878958347	relaxed	not_significant	9	9
Morus_018418-R1	20	119	0	1.303850615209967	0.2535110606442524	relaxed	not_significant	1	1
Morus_018419-R1	20	372	0.6661935218064265	0.8912380144538474	0.345142038193051	relaxed	not_significant	9	9
Morus_018419-R1	20	372	0	3.174268967048192	0.07480668045487004	relaxed	not_significant	1	1
Morus_018424-R1	20	263	1.048244963987364	0.002453594833241368	0.9604939219326544	intensified	not_significant	9	9
Morus_018424-R1	20	263	1	-0.0007503999099753855	1	intensified	not_significant	0	1
Morus_018426-R1	20	676	2.884100526627851	0.1927803026264883	0.6606126000931897	intensified	not_significant	9	9
Morus_018426-R1	20	676	0.2791595563437514	2.45287574611757	0.1173097746725382	relaxed	not_significant	1	1
Morus_018427-R1	20	539	0.6931617802150793	0.9764668933767098	0.3230726327172435	relaxed	not_significant	9	9
Morus_018427-R1	20	539	2.169558091186187E-9	0.7429456861555082	0.3887189007455705	relaxed	not_significant	1	1
Morus_018428-R1	20	812	0.1142317791571294	12.153447142402	0.0004899722087557956	relaxed	significant_relaxed	9	9
Morus_018428-R1	20	812	19.88551760863112	0.1030629971810413	0.7481844269349613	intensified	not_significant	1	1
Morus_018440-R1	20	294	0.9054880848779533	0.0573929009387939	0.810665054474353	relaxed	not_significant	9	9
Morus_018440-R1	20	294	0.04080271409227703	12.41939857873149	0.0004248970535158936	relaxed	significant_relaxed	1	1
Morus_018441-R1	20	134	2.18196519254523E-8	5.144701952165178	0.02331741279111033	relaxed	significant_relaxed	9	9
Morus_018441-R1	20	134	0	2.538030704982702	0.1111333178266967	relaxed	not_significant	1	1
Morus_018445-R1	20	412	0.9918919642393366	0.00005088524085294921	0.99430842719613	relaxed	not_significant	9	9
Morus_018445-R1	20	412	1.214799206440826	0.5664709288630547	0.4516646930777455	intensified	not_significant	1	1
Morus_018447-R1	20	351	1.016774626092793	0.001968878742445668	0.9646078412772014	intensified	not_significant	9	9
Morus_018447-R1	20	351	1.651237451035981	1.232512174273324	0.2669190357919303	intensified	not_significant	1	1
Morus_018449-R1	20	178	0.3208394516733191	0.3843578545845503	0.5352801645907627	relaxed	not_significant	9	9
Morus_018449-R1	20	178	1	-0.000002989625500049442	1	intensified	not_significant	0	1
Morus_018454-R1	20	200	2.032787126829434	1.43142178612834	0.2315325424116748	intensified	not_significant	9	9
Morus_018454-R1	20	200	0.01356785890093677	6.5392866610905	0.01055176513278422	relaxed	significant_relaxed	1	1
Morus_018455-R1	20	257	1.659402072926242	0.3497502553955201	0.5542545385145627	intensified	not_significant	9	9
Morus_018455-R1	20	257	3.60090015302697E-8	1.202384999966853	0.2728455142810782	relaxed	not_significant	1	1
Morus_018457-R1	20	218	3.179524377236412	2.562494664639871	0.1094257894355545	intensified	not_significant	9	9
Morus_018457-R1	20	218	0.5984860384005032	0.3559069655279927	0.550788236558758	relaxed	not_significant	1	1
Morus_018463-R1	20	370	1.620173722153197	2.720508434464136	0.0990664549420448	intensified	not_significant	9	9
Morus_018463-R1	20	370	0.05170247164184759	1.71829356795206	0.189912848548706	relaxed	not_significant	1	1
Morus_018465-R1	20	396	2.884967688567753E-10	3.989747246234401	0.04577793077777181	relaxed	significant_relaxed	9	9
Morus_018465-R1	20	396	6.977504246040951	6.303056921771713	0.01205299491223366	intensified	significant_intensified	1	1
Morus_018475-R1	20	744	0.3145139749559101	1.858632405372191	0.1727827233597727	relaxed	not_significant	9	9
Morus_018475-R1	20	744	1.280590693736333	0.4214058917332295	0.5162363640388308	intensified	not_significant	1	1
Morus_018479-R3	20	514	0.145341413363733	1.91222688122798	0.1667161028511982	relaxed	not_significant	9	9
Morus_018479-R3	20	514	0.805835098630627	0.05963131602038629	0.8070796122033054	relaxed	not_significant	1	1
Morus_018481-R1	20	390	1.5244508021539E-10	4.145361228309412	0.04174874677070284	relaxed	significant_relaxed	9	9
Morus_018481-R1	20	390	0.1389272692179324	1.864117955748952	0.1721502805934628	relaxed	not_significant	1	1
Morus_018484-R1	20	588	1.15374578625742	0.3120810359250754	0.576405977388638	intensified	not_significant	9	9
Morus_018484-R1	20	588	0.7289767383192579	0.5494582837163762	0.458539123651529	relaxed	not_significant	1	1
Morus_018486-R2	20	229	0.6527972352860117	0.4337280997638118	0.5101652737075153	relaxed	not_significant	9	9
Morus_018486-R2	20	229	1	-0.000009949226296157576	1	intensified	not_significant	0	1
Morus_018492-R1	20	179	1.009403595967691	0.000006638315426243935	0.9979442584054583	intensified	not_significant	9	9
Morus_018492-R1	20	179	1.100174183781801	0.01747840748703311	0.8948214121584352	intensified	not_significant	1	1
Morus_018498-R1	20	299	50	0.5832475084553153	0.4450422092381124	intensified	not_significant	9	9
Morus_018498-R1	20	299	0.3045290973716981	1.667292143609302	0.196621622445057	relaxed	not_significant	1	1
Morus_018505-R1	20	258	0.6949723713624718	0.6565298525661092	0.4177877155915142	relaxed	not_significant	9	9
Morus_018505-R1	20	258	3.407976131484053E-9	3.98567483064835	0.04588871553072238	relaxed	significant_relaxed	1	1
Morus_018510-R1	20	544	0.8048032065667015	0.4526064297106132	0.5010997943369837	relaxed	not_significant	9	9
Morus_018510-R1	20	544	0.9894860510512333	0.0004267036702003679	0.9835194247836483	relaxed	not_significant	1	1
Morus_018514-R1	20	569	0.9349278777761652	0.05247269632855023	0.8188151353629953	relaxed	not_significant	9	9
Morus_018514-R1	20	569	0.3206743403946232	4.66062357948249	0.03086198109762051	relaxed	significant_relaxed	1	1
Morus_018515-R1	20	521	0.6839756946929603	1.175332864081611	0.2783081838883072	relaxed	not_significant	9	9
Morus_018515-R1	20	521	0.4118064735337752	0.527292334082631	0.4677474482105108	relaxed	not_significant	1	1
Morus_018526-R1	20	311	2.134251247269568	1.023271706737432	0.3117442062866426	intensified	not_significant	9	9
Morus_018526-R1	20	311	1.333970737654571	0.3482991691253119	0.5550775118331353	intensified	not_significant	1	1
Morus_018529-R1	20	397	2.686379959867013	0.9474351848330116	0.3303730093504547	intensified	not_significant	9	9
Morus_018529-R1	20	397	1.19880770000249	0.1011583280915147	0.7504439983068945	intensified	not_significant	1	1
Morus_018530-R1	20	316	0.9113655892050696	0.08479206684296514	0.7709054183245272	relaxed	not_significant	9	9
Morus_018530-R1	20	316	1.246789095122701	0.1920549171281891	0.6612118028376699	intensified	not_significant	1	1
Morus_018531-R1	20	757	1.306673439357879	0.2234740892781701	0.6364054911845027	intensified	not_significant	9	9
Morus_018531-R1	20	757	0.2333475334322034	0.3074537355678331	0.5792468942769027	relaxed	not_significant	1	1
Morus_018532-R1	20	659	0.8368569923930197	0.2586956864415697	0.611017654909309	relaxed	not_significant	9	9
Morus_018532-R1	20	659	0.6777202408423691	0.7068204605639039	0.400501367012306	relaxed	not_significant	1	1
Morus_018533-R2	20	350	0.7799598645847636	0.3683602689598047	0.5438994214820105	relaxed	not_significant	9	9
Morus_018533-R2	20	350	24.55759465851285	0.2963247270354259	0.5861957138541	intensified	not_significant	1	1
Morus_018535-R1	20	937	0.1820644317198188	2.588660503850406	0.1076313254248786	relaxed	not_significant	9	9
Morus_018535-R1	20	937	50	4.064490324726648	0.04379389914002818	intensified	significant_intensified	1	1
Morus_018537-R1	20	204	2.334394075557118	2.634213263325819	0.104583855826294	intensified	not_significant	9	9
Morus_018537-R1	20	204	0.9913299313083431	0.0001294901849178132	0.9909207679883074	relaxed	not_significant	1	1
Morus_018539-R1	20	366	1.015271613143979	0.00395603805736755	0.9498484892842561	intensified	not_significant	9	9
Morus_018539-R1	20	366	9.194249967055139	2.606854543928421	0.1064026212204598	intensified	not_significant	1	1
Morus_018569-R1	20	413	2.713340128302023	1.797687242522443	0.1799923477085088	intensified	not_significant	9	9
Morus_018569-R1	20	413	0	1.528339236530883	0.2163618670013229	relaxed	not_significant	1	1
Morus_018573-R1	20	54	0.6345854387361642	1.096336978584645	0.2950713921245843	relaxed	not_significant	9	9
Morus_018573-R1	20	54	1	-0.00001734763077365642	1	intensified	not_significant	0	1
Morus_018580-R1	20	387	1.1896116372585	0.1771231062975858	0.6738573443447742	intensified	not_significant	9	9
Morus_018580-R1	20	387	0.1935329568014505	0.5260805227753735	0.4682593664474147	relaxed	not_significant	1	1
Morus_018615-R2	20	525	2.738383282762648	0.6409264750491275	0.4233755062030888	intensified	not_significant	9	9
Morus_018615-R2	20	525	4.865011302811562	4.003169053192323	0.04541479843266971	intensified	significant_intensified	1	1
Morus_018616-R1	20	694	0.3101403698535249	1.269424402773438	0.2598746893754843	relaxed	not_significant	9	9
Morus_018616-R1	20	694	0.3084921830798044	0.6548452776769409	0.4183856744588688	relaxed	not_significant	1	1
Morus_018632-R1	20	200	0.7439292767301188	0.2304634551878735	0.6311803962450044	relaxed	not_significant	9	9
Morus_018632-R1	20	200	1.906059180427532	0.7575417235175337	0.384098930571765	intensified	not_significant	1	1
Morus_018633-R2	20	262	0.2039380096282261	2.085311768047177	0.1487218566210056	relaxed	not_significant	9	9
Morus_018633-R2	20	262	0.5853254806537586	0.482612950047951	0.4872411355156165	relaxed	not_significant	1	1
Morus_018638-R1	20	164	1.113755873373525	0.1717216672223003	0.6785862185024383	intensified	not_significant	9	9
Morus_018638-R1	20	164	0.1854945552410854	0.2380881198450879	0.6255903982192104	relaxed	not_significant	1	1
Morus_018645-R1	20	512	1.200189787189979	0.567256896400977	0.4513510162956528	intensified	not_significant	9	9
Morus_018645-R1	20	512	1.413600225358145	1.087809623687463	0.2969570355174349	intensified	not_significant	1	1
Morus_018647-R1	20	480	1.085720928353597	0.05802487079927232	0.8096453943067409	intensified	not_significant	9	9
Morus_018647-R1	20	480	0.5100413237132534	2.662429147646435	0.1027437168589584	relaxed	not_significant	1	1
Morus_018648-R1	20	1548	0.4431802426435271	0.4720060895124334	0.4920657184345801	relaxed	not_significant	9	9
Morus_018648-R1	20	1548	1.396538696211231E-9	1.143898895825259	0.284829976181434	relaxed	not_significant	1	1
Morus_018651-R1	20	457	1.656779416386046	1.554973501904897	0.2124027166562779	intensified	not_significant	9	9
Morus_018651-R1	20	457	0.6278402073442292	0.5850217912002336	0.4443506436559543	relaxed	not_significant	1	1
Morus_018654-R1	20	301	7.447870786462919E-10	6.587384907060368	0.01027039297588261	relaxed	significant_relaxed	9	9
Morus_018654-R1	20	301	50	0.2648338558437899	0.6068185108440687	intensified	not_significant	1	1
Morus_018658-R1	20	300	0.3531890816936283	2.537039344812001	0.1112031276904092	relaxed	not_significant	9	9
Morus_018658-R1	20	300	17.44464868658448	0.2273556255481708	0.6334915624339672	intensified	not_significant	1	1
Morus_018659-R1	20	351	0.6355293176412619	0.8733033637672634	0.3500424184183843	relaxed	not_significant	9	9
Morus_018659-R1	20	351	3.109283622056834E-16	3.799566170615435	0.05126586405012123	relaxed	not_significant	1	1
Morus_018665-R1	20	1136	2.898805243774111	1.929037700718254	0.1648637637935721	intensified	not_significant	9	9
Morus_018665-R1	20	1136	0.5230077921848419	0.3927055087933695	0.5308806889447129	relaxed	not_significant	1	1
Morus_018669-R1	20	319	0.7390485728472933	0.8266115384021759	0.3632541716241499	relaxed	not_significant	9	9
Morus_018669-R1	20	319	1	-0.00000268075291387504	1	intensified	not_significant	0	1
Morus_018674-R1	20	569	1.720319628384153	1.482418921961653	0.2233964427738421	intensified	not_significant	9	9
Morus_018674-R1	20	569	1.1089451905054	0.03190870328398887	0.8582281787696371	intensified	not_significant	1	1
Morus_018675-R1	20	246	50	0.759690533574485	0.3834253867707829	intensified	not_significant	9	9
Morus_018675-R1	20	246	1	-0.00002909394970629364	1	intensified	not_significant	0	1
Morus_018680-R1	20	313	1.852910356707721	2.129524397051682	0.1444855806737685	intensified	not_significant	9	9
Morus_018680-R1	20	313	1	-0.001081657949725923	1	intensified	not_significant	0	1
Morus_018681-R1	20	272	0.7597234866357141	0.164061042598405	0.6854448050946396	relaxed	not_significant	9	9
Morus_018681-R1	20	272	33.85193206701117	0.548724135739576	0.4588394806950333	intensified	not_significant	1	1
Morus_018683-R1	20	172	0.6976006869677506	0.3437242391396467	0.5576873684655959	relaxed	not_significant	9	9
Morus_018683-R1	20	172	1	-5.03865067003062E-7	1	intensified	not_significant	0	1
Morus_018684-R1	20	216	0.8532127541160179	-2.717024472076446E-7	1	relaxed	not_significant	9	9
Morus_018687-R1	20	306	1.359130774969576	0.6452757151537298	0.4218068160542772	intensified	not_significant	9	9
Morus_018687-R1	20	306	0.03415626694732776	1.265675017673857	0.2605796144762931	relaxed	not_significant	1	1
Morus_018692-R1	20	649	1.292146747391342	0.2010176574385696	0.6539006731959013	intensified	not_significant	9	9
Morus_018692-R1	20	649	1.893002203479596	0.1595732269252039	0.6895497405787945	intensified	not_significant	1	1
Morus_018698-R1	20	330	1.113596094792615	0.07630620942290989	0.7823669729496023	intensified	not_significant	9	9
Morus_018698-R1	20	330	12.90923095421008	0.4038666364640449	0.5250990906731763	intensified	not_significant	1	1
Morus_018701-R1	20	210	1.396092773905433	0.1046183342518816	0.7463563039471128	intensified	not_significant	9	9
Morus_018701-R1	20	210	0.8544684962073321	-0.0001137918661697768	1	relaxed	not_significant	1	1
Morus_018702-R1	20	164	0.1942193659308515	2.704670802967939	0.1000547334123665	relaxed	not_significant	9	9
Morus_018702-R1	20	164	0	6.190159668622528	0.01284625956185037	relaxed	significant_relaxed	1	1
Morus_018706-R1	20	540	0.9463310053687042	0.0294811740914156	0.8636727354031667	relaxed	not_significant	9	9
Morus_018706-R1	20	540	0.8212351607844478	0.1055210762624483	0.7453021101865032	relaxed	not_significant	1	1
Morus_018712-R1	20	264	0.8648872888714007	0.03848215880043426	0.844478125970148	relaxed	not_significant	9	9
Morus_018712-R1	20	264	0.9925988389176247	-0.001796253335669462	1	relaxed	not_significant	1	1
Morus_018715-R1	20	374	1.581683642084494	0.3959514274602043	0.5291875503729815	intensified	not_significant	9	9
Morus_018715-R1	20	374	1.21375850050201	0.079307332865028	0.7782382952153326	intensified	not_significant	1	1
Morus_018716-R1	20	152	14.62486326141865	1.495180043870732	0.2214144829707443	intensified	not_significant	9	9
Morus_018716-R1	20	152	50	5.683369598969875	0.01712644567861987	intensified	significant_intensified	1	1
Morus_018718-R1	20	386	0.2124985947694492	0.3613791812877025	0.5477412695544983	relaxed	not_significant	9	9
Morus_018718-R1	20	386	0.1294301132375421	1.419678054070573	0.2334564011176916	relaxed	not_significant	1	1
Morus_018725-R1	20	722	0.8243237979485435	0.02268506006294047	0.8802789518913595	relaxed	not_significant	9	9
Morus_018725-R1	20	722	5.897318966448013E-10	0.6458798449129972	0.4215896056654068	relaxed	not_significant	1	1
Morus_018734-R1	20	770	1.249332678238329	0.8715728080551344	0.3505202566753999	intensified	not_significant	9	9
Morus_018734-R1	20	770	0.2885799227225485	0.5663295589765767	0.4517211494554817	relaxed	not_significant	1	1
Morus_018739-R1	20	432	1.000154860674016	-0.004372366530333238	1	intensified	not_significant	9	9
Morus_018739-R1	20	432	0.6694562265130793	0.8452353091524856	0.3579037497070889	relaxed	not_significant	1	1
Morus_018752-R1	20	279	0	2.863549166301254	0.09060737769759419	relaxed	not_significant	9	9
Morus_018752-R1	20	279	0.2908617903797504	0.5322451488723345	0.4656644788368736	relaxed	not_significant	1	1
Morus_018754-R1	20	171	1.322845651825945	0.02138087813455058	0.8837461256433284	intensified	not_significant	9	9
Morus_018754-R1	20	171	1	-0.0002106165516124747	1	intensified	not_significant	0	1
Morus_018761-R1	20	261	1.207226090383391	0.1593708914424496	0.6897363832413842	intensified	not_significant	9	9
Morus_018761-R1	20	261	2.908176769339588E-7	4.828453519563482	0.02799372996945571	relaxed	significant_relaxed	1	1
Morus_018768-R1	20	304	0.3451166096162829	1.318958993887463	0.2507789642643594	relaxed	not_significant	9	9
Morus_018769-R1	20	178	0.2384590714049415	1.198260751104954	0.2736695754543887	relaxed	not_significant	9	9
Morus_018769-R1	20	178	16.65476073286101	0.4243253622739758	0.5147866253317595	intensified	not_significant	1	1
Morus_018780-R1	20	219	0.962336699791759	0.00572718048488241	0.9396751699122172	relaxed	not_significant	9	9
Morus_018780-R1	20	219	0.2538730897783805	0.8055788402862163	0.3694306048074398	relaxed	not_significant	1	1
Morus_018781-R1	20	403	0.4076660608972319	1.79544177642947	0.1802645402384414	relaxed	not_significant	9	9
Morus_018781-R1	20	403	0	0.6512410453069606	0.4196693227204822	relaxed	not_significant	1	1
Morus_018784-R1	20	240	1.000249541784592	-0.001017032093841408	1	intensified	not_significant	9	9
Morus_018784-R1	20	240	3.884300050669001	0.5624720220685049	0.4532659386197994	intensified	not_significant	1	1
Morus_018785-R1	20	294	1.202774837293823	0.1261668826200548	0.7224399307026257	intensified	not_significant	9	9
Morus_018785-R1	20	294	0.1669468024181495	2.207172894540236	0.137370210794473	relaxed	not_significant	1	1
Morus_018786-R1	20	212	1.093048791653852	0.02120529991452713	0.884221065452351	intensified	not_significant	9	9
Morus_018786-R1	20	212	17.19896431417039	1.573883414296233	0.2096439429748579	intensified	not_significant	1	1
Morus_018792-R1	20	128	0.897945081443795	0.04453128368595571	0.8328682569693715	relaxed	not_significant	9	9
Morus_018792-R1	20	128	12.70246601065512	1.801621517573949	0.1795165849317882	intensified	not_significant	1	1
Morus_018797-R1	20	743	1.595116148281831	1.464521493599023	0.2262120718866215	intensified	not_significant	9	9
Morus_018797-R1	20	743	0.8723115095169902	0.02071459528815467	0.8855591737731623	relaxed	not_significant	1	1
Morus_018798-R1	20	320	1.146513440356988	0.06869890076814045	0.7932406836452111	intensified	not_significant	9	9
Morus_018798-R1	20	320	0.8532132147198249	-0.00000291043397737667	1	relaxed	not_significant	1	1
Morus_018801-R1	20	927	0.2051531159400169	2.434564145447439	0.1186868799241857	relaxed	not_significant	9	9
Morus_018801-R1	20	927	9.108896525025919E-8	4.077212511499965	0.04346530767556001	relaxed	significant_relaxed	1	1
Morus_018802-R1	20	339	1.70479783663585	1.51180908160768	0.2188632440427469	intensified	not_significant	9	9
Morus_018802-R1	20	339	0.1827683930953955	1.145686223845587	0.2844539981604524	relaxed	not_significant	1	1
Morus_018804-R1	20	391	0.24458850833999	3.864814970416774	0.04930863036564215	relaxed	significant_relaxed	9	9
Morus_018804-R1	20	391	0.8544685625237368	-0.00005694350784324342	1	relaxed	not_significant	1	1
Morus_018807-R1	20	451	0.1675847738870703	0.6114282380494842	0.4342505595846278	relaxed	not_significant	9	9
Morus_018807-R1	20	451	31.6973065406506	3.088145920945863	0.07886462142244866	intensified	not_significant	1	1
Morus_018808-R1	20	305	0.853213494293815	-0.000001499427526141517	1	relaxed	not_significant	9	9
Morus_018808-R1	20	305	8.599176143087634	0.3294441684529374	0.5659865652935125	intensified	not_significant	1	1
Morus_018823-R1	20	246	0.06866908944958404	2.246268002407305	0.1339370769141887	relaxed	not_significant	9	9
Morus_018824-R1	20	274	0.882471958719599	0.08456391193021773	0.7712052428356813	relaxed	not_significant	9	9
Morus_018824-R1	20	274	49.10030557831801	6.160189147131405	0.01306572359988856	intensified	significant_intensified	1	1
Morus_018827-R1	20	364	1.214574658451605	0.3026878130822297	0.5822022893842089	intensified	not_significant	9	9
Morus_018827-R1	20	364	0.4270384348558571	0.7475051897863523	0.3872672538056527	relaxed	not_significant	1	1
Morus_018832-R1	20	394	3.584569230456097	2.127527575621571	0.1446739483230525	intensified	not_significant	9	9
Morus_018832-R1	20	394	0.317192990783516	2.881138284783447	0.08962264739289461	relaxed	not_significant	1	1
Morus_018835-R1	20	140	0.4906945119939141	0.2487280109489802	0.6179721514829304	relaxed	not_significant	9	9
Morus_018835-R1	20	140	1	-0.0001246228266609251	1	intensified	not_significant	0	1
Morus_018841-R1	20	159	0.3550675949334431	3.890247844614805	0.04856725590811206	relaxed	significant_relaxed	9	9
Morus_018841-R1	20	159	1.171473709630092	0.05113381934779682	0.8211019589192522	intensified	not_significant	1	1
Morus_018845-R1	20	308	0.4806449165541697	1.651803184154232	0.1987136857533456	relaxed	not_significant	9	9
Morus_018845-R1	20	308	4.442109530400945E-8	7.519293287341497	0.006104162344367281	relaxed	significant_relaxed	1	1
Morus_018846-R1	20	271	1.615795951554762	1.66377263173672	0.1970947196480185	intensified	not_significant	9	9
Morus_018846-R1	20	271	0.3329103975691206	2.515471454408726	0.1127339136707309	relaxed	not_significant	1	1
Morus_018850-R1	20	679	0.8011549588783721	0.5316450845111831	0.4659160518765473	relaxed	not_significant	9	9
Morus_018850-R1	20	679	1.041043600838537	0.004206369596431614	0.948288231030405	intensified	not_significant	1	1
