Gene	ID	Subset	omega_A	omega_B	pos_A	pos_B	puri_A	puri_B	log2_omega_ratio	cand
Morus_017143-R1	C	22	0.194621351880668	0.111134582597883	FALSE	FALSE	FALSE	TRUE	0.808362175630045	purifying
Morus_017149-R1	C	22	1.69984524743657	0.188027945095542	FALSE	FALSE	FALSE	TRUE	3.17638441130749	purifying
Morus_017152-R1	C	22	0.245516335486033	0.159079207238685	FALSE	FALSE	FALSE	TRUE	0.626073740088061	purifying
Morus_017154-R1	C	22	0.782145625679853	0.118967560755679	FALSE	FALSE	FALSE	TRUE	2.71686900107687	purifying
Morus_017160-R1	C	22	0.13630491938617	0.0484449445335516	FALSE	FALSE	TRUE	TRUE	1.49241960510805	purifying
Morus_017171-R1	C	22	0.287184755351208	0.0626060893683635	FALSE	FALSE	FALSE	TRUE	2.19760427597937	purifying
Morus_017180-R1	C	22	0.225175698448588	0.139433818017093	FALSE	FALSE	TRUE	TRUE	0.69147062419048	purifying
Morus_017185-R1	C	22	0.116998146293253	0.0421308042578876	FALSE	FALSE	TRUE	TRUE	1.47353831040835	purifying
Morus_017215-R1	C	22	0.615649366193985	0.103357755074072	FALSE	FALSE	FALSE	TRUE	2.57446227941396	purifying
Morus_017230-R1	C	22	0.171269190676989	0.0865816869319162	FALSE	FALSE	TRUE	TRUE	0.984131835828869	purifying
Morus_017280-R1	C	22	0.288696904255728	0.143098819594158	FALSE	FALSE	FALSE	TRUE	1.01254386591439	purifying
Morus_017287-R1	C	22	0.222747314911744	0.0222164078851467	FALSE	FALSE	TRUE	TRUE	3.32571056602933	purifying
Morus_017288-R3	C	22	0.364847485749968	0.183588953194188	FALSE	FALSE	FALSE	TRUE	0.990814259471192	purifying
Morus_017294-R1	C	22	0.048716505862098	0.0173873489606019	FALSE	FALSE	TRUE	TRUE	1.48637267873319	purifying
Morus_017295-R1	C	22	0.080510990419307	0.0258011934434817	FALSE	FALSE	TRUE	TRUE	1.64174793696365	purifying
Morus_017304-R1	C	22	0.41340795871689	0.0981761570309704	FALSE	FALSE	FALSE	TRUE	2.07412156241952	purifying
Morus_017306-R1	C	22	0.507850513363946	0.160369891993399	FALSE	FALSE	FALSE	TRUE	1.6630005856398	purifying
Morus_017313-R1	C	22	0.303820871586594	0.195213125914686	FALSE	FALSE	FALSE	TRUE	0.638170920704286	purifying
Morus_017317-R1	C	22	0.525829121427612	0.166217165460288	FALSE	FALSE	FALSE	TRUE	1.66152466462051	purifying
Morus_017332-R1	C	22	0.118574780988826	0.0760515807767612	FALSE	FALSE	TRUE	TRUE	0.640747063081334	purifying
Morus_017334-R1	C	22	0.212091098565584	0.0829454672234624	FALSE	FALSE	TRUE	TRUE	1.35444902390029	purifying
Morus_017356-R1	C	22	1.01492921879205	0.125385009550021	FALSE	FALSE	FALSE	TRUE	3.01694233566657	purifying
Morus_017361-R1	C	22	0.549478062400547	0.00810087781824845	FALSE	FALSE	FALSE	TRUE	6.08383982514709	purifying
Morus_017388-R1	C	22	0.378858524944655	0.135148518911963	FALSE	FALSE	FALSE	TRUE	1.48711350977239	purifying
Morus_017391-R1	C	22	0.65513994480582	0.194523259232993	FALSE	FALSE	FALSE	TRUE	1.75186044523889	purifying
Morus_017392-R1	C	22	0.178017112870012	0.017582493866219	FALSE	FALSE	FALSE	TRUE	3.339804315697	purifying
Morus_017395-R1	C	22	0.251354766845781	0.11676031566406	FALSE	FALSE	FALSE	TRUE	1.10617503312968	purifying
Morus_017415-R1	C	22	0.838078673334421	0.315139047190616	FALSE	FALSE	FALSE	TRUE	1.41109715899665	purifying
Morus_017442-R1	C	22	0.446505736788337	0.0256095309675663	FALSE	FALSE	FALSE	TRUE	4.12392597580304	purifying
Morus_017468-R1	C	22	1.00857260463917	0.162726359893034	FALSE	FALSE	FALSE	TRUE	2.63179506783198	purifying
Morus_017477-R1	C	22	0.235672361981418	0.113326574562285	FALSE	FALSE	FALSE	TRUE	1.0562963730443	purifying
Morus_017484-R1	C	22	0.665352934806547	0.250068088925499	FALSE	FALSE	FALSE	TRUE	1.41179885003459	purifying
Morus_017499-R1	C	22	0.160927116073554	0.0411276138450814	FALSE	FALSE	FALSE	TRUE	1.96822816271264	purifying
Morus_017502-R1	C	22	0.386933834191759	0.0573592331614539	FALSE	FALSE	FALSE	TRUE	2.75398924433421	purifying
Morus_017505-R1	C	22	0.228891888171621	0.0591018248504153	FALSE	FALSE	FALSE	TRUE	1.95339175391471	purifying
Morus_017515-R1	C	22	0.378257702622676	0.0697884679106895	FALSE	FALSE	FALSE	TRUE	2.43830889566185	purifying
Morus_017537-R1	C	22	0.202412256204959	0.0400677108722975	FALSE	FALSE	FALSE	TRUE	2.33678465494995	purifying
Morus_017564-R1	C	22	0.280748394821858	0.191497857098274	FALSE	FALSE	TRUE	TRUE	0.551949525868311	purifying
Morus_017567-R1	C	22	1.29483159627733	0.100744209866372	FALSE	FALSE	FALSE	TRUE	3.68399564615359	purifying
Morus_017573-R1	C	22	0.138031309453049	0.0501848415001083	FALSE	FALSE	TRUE	TRUE	1.45967198445839	purifying
Morus_017576-R1	C	22	1.10210768594416	0.168588456790788	FALSE	FALSE	FALSE	TRUE	2.70868753141469	purifying
Morus_017581-R1	C	22	0.27157283985365	0.109331904098446	FALSE	FALSE	TRUE	TRUE	1.31262474738775	purifying
Morus_017593-R1	C	22	1.19338666174559	0.180389901370926	FALSE	FALSE	FALSE	TRUE	2.72587107668914	purifying
Morus_017620-R1	C	22	0.789759872467549	0.116879608962065	FALSE	FALSE	FALSE	TRUE	2.75639081011638	purifying
Morus_017629-R1	C	22	0.215831890228463	0.0263820599005858	FALSE	FALSE	FALSE	TRUE	3.03227892675166	purifying
Morus_017642-R1	C	22	0.295129368396264	0.14205673891923	FALSE	FALSE	FALSE	TRUE	1.05488021881326	purifying
Morus_017643-R1	C	22	0.776018208116188	0.146859008484464	FALSE	FALSE	FALSE	TRUE	2.40165873871593	purifying
Morus_017679-R1	C	22	0.948421530318415	0.206711874088611	FALSE	FALSE	FALSE	TRUE	2.19790715067277	purifying
Morus_017692-R1	C	22	0.605642569651662	0.18733920967788	FALSE	FALSE	FALSE	TRUE	1.69281372959234	purifying
Morus_017693-R1	C	22	0.237631691290514	0.0272807722694718	FALSE	FALSE	FALSE	TRUE	3.12277086105291	purifying
Morus_017694-R1	C	22	1.15166524308828	0.0844130442371772	FALSE	FALSE	FALSE	TRUE	3.77011166241195	purifying
Morus_017725-R1	C	22	1.26848965953664	0.226402700176654	FALSE	FALSE	FALSE	TRUE	2.48614868930955	purifying
Morus_017733-R1	C	22	0.473719718082526	0.113565684757521	FALSE	FALSE	FALSE	TRUE	2.06050675085657	purifying
Morus_017745-R1	C	22	0.29019296827246	0.121831354534953	FALSE	FALSE	FALSE	TRUE	1.25212708834389	purifying
Morus_017749-R1	C	22	0.504472451067405	0.0830826108772009	FALSE	FALSE	FALSE	TRUE	2.60215702798117	purifying
Morus_017756-R1	C	22	0.272855559438977	0.110450260796394	FALSE	FALSE	FALSE	TRUE	1.30474061375333	purifying
Morus_017762-R1	C	22	0.572834646544505	0.0758828871129681	FALSE	FALSE	FALSE	TRUE	2.91627227816481	purifying
Morus_017768-R1	C	22	0.380723835424531	0.248469765597642	FALSE	FALSE	FALSE	TRUE	0.615674581598282	purifying
Morus_017783-R1	C	22	0.301265658871017	0.0542520914976047	FALSE	FALSE	FALSE	TRUE	2.47328556843473	purifying
Morus_017799-R1	C	22	0.475340243643265	0.16003083644651	FALSE	FALSE	FALSE	TRUE	1.57061062368461	purifying
Morus_017800-R1	C	22	0.436846251702269	0.24901232626844	FALSE	FALSE	FALSE	TRUE	0.810908453298666	purifying
Morus_017813-R1	C	22	0.706592601326679	0.088542070573362	FALSE	FALSE	FALSE	TRUE	2.9964436263218	purifying
Morus_017814-R1	C	22	0.254577364927576	0.0470919970217513	FALSE	FALSE	FALSE	TRUE	2.43455034237787	purifying
Morus_017840-R1	C	22	0.0799702267966695	0.0398236082957138	FALSE	FALSE	TRUE	TRUE	1.00583903422449	purifying
Morus_017850-R1	C	22	0.177781890614752	0.0657488931173006	FALSE	FALSE	FALSE	TRUE	1.43506986255093	purifying
Morus_017859-R1	C	22	0.786232228678696	0.217127554445079	FALSE	FALSE	FALSE	TRUE	1.85641268097481	purifying
Morus_017893-R2	C	22	0.904199037230542	0.143940730941688	FALSE	FALSE	FALSE	TRUE	2.65116549191465	purifying
Morus_017905-R1	C	22	1.29607927457917	0.226410550975846	FALSE	FALSE	FALSE	TRUE	2.51714086724766	purifying
Morus_017910-R1	C	22	0.298808627927366	0.0565825813799717	FALSE	FALSE	FALSE	TRUE	2.4007919045163	purifying
Morus_017944-R1	C	22	0.724760800646979	0.0742957417438056	FALSE	FALSE	FALSE	TRUE	3.28615349774678	purifying
Morus_017952-R1	C	22	0.715589826620474	0.119317420389129	FALSE	FALSE	FALSE	TRUE	2.58432818462476	purifying
Morus_017966-R1	C	22	0.178401074900414	0.0435378153918529	FALSE	FALSE	FALSE	TRUE	2.03478338382127	purifying
Morus_017967-R1	C	22	0.342586775036525	0.223849657509547	FALSE	FALSE	FALSE	TRUE	0.613939348860527	purifying
Morus_017974-R1	C	22	0.542539175646865	0.115715657053725	FALSE	FALSE	FALSE	TRUE	2.22914323204863	purifying
Morus_017980-R1	C	22	0.319718796254346	0.142147324203452	FALSE	FALSE	FALSE	TRUE	1.16941662076725	purifying
Morus_017986-R1	C	22	0.171179805406676	0.0970772193917703	FALSE	FALSE	TRUE	TRUE	0.818307822029878	purifying
Morus_017991-R1	C	22	0.766769727732883	0.233257502229902	FALSE	FALSE	TRUE	TRUE	1.7168698971259	purifying
Morus_018006-R1	C	22	0.38742045719786	0.270574214892618	FALSE	FALSE	FALSE	TRUE	0.517875775147151	purifying
Morus_018012-R1	C	22	0.399370652648662	0.0698796501807014	FALSE	FALSE	FALSE	TRUE	2.51478403046319	purifying
Morus_018026-R1	C	22	0.447365731239767	0.21385928378943	FALSE	FALSE	FALSE	TRUE	1.06479291140039	purifying
Morus_018027-R1	C	22	0.336136057319836	0.209017935327955	FALSE	FALSE	FALSE	TRUE	0.685418567044694	purifying
Morus_018036-R1	C	22	0.88067380946365	0.0881828297967111	FALSE	FALSE	FALSE	TRUE	3.32003808287558	purifying
Morus_018054-R1	C	22	0.149089355732249	0.0962961273709045	FALSE	FALSE	FALSE	TRUE	0.630627574601021	purifying
Morus_018055-R1	C	22	0.115837464410526	0.0711598531126395	FALSE	FALSE	FALSE	TRUE	0.702966490712419	purifying
Morus_018057-R1	C	22	0.0299864039010055	0.0075352713125999	FALSE	FALSE	TRUE	TRUE	1.99257715527023	purifying
Morus_018102-R1	C	22	0.408033073536801	0.0948514809372139	FALSE	FALSE	FALSE	TRUE	2.10494389201087	purifying
Morus_018120-R1	C	22	0.0759874684220119	0.0100244609970724	FALSE	FALSE	TRUE	TRUE	2.92223684730441	purifying
Morus_018132-R1	C	22	0.176790568707087	0.0411242727665457	FALSE	FALSE	TRUE	TRUE	2.10397924109668	purifying
Morus_018137-R1	C	22	0.590425721639518	0.371150300973143	FALSE	FALSE	FALSE	TRUE	0.669752034396387	purifying
Morus_018158-R1	C	22	0.635218365994357	0.124386713691669	FALSE	FALSE	FALSE	TRUE	2.3524202326513	purifying
Morus_018170-R1	C	22	0.377313065744081	0.0356134560793151	FALSE	FALSE	FALSE	TRUE	3.405267706428	purifying
Morus_018178-R1	C	22	0.267058956440088	0.0806463601520827	FALSE	FALSE	FALSE	TRUE	1.72747694298985	purifying
Morus_018179-R1	C	22	0.244754259766109	0.112030858810119	FALSE	FALSE	TRUE	TRUE	1.12743779286916	purifying
Morus_018198-R1	C	22	1.21005740814919	0.0683269283496381	FALSE	FALSE	FALSE	TRUE	4.14647741232446	purifying
Morus_018223-R1	C	22	2.01514486572153	0.257212689956346	FALSE	FALSE	FALSE	TRUE	2.96984982868941	purifying
Morus_018230-R1	C	22	0.0949723074614776	0.0360998458349166	FALSE	FALSE	TRUE	TRUE	1.39551422987876	purifying
Morus_018236-R2	C	22	0.219969145100563	0.139329621471436	FALSE	FALSE	FALSE	TRUE	0.658799164789288	purifying
Morus_018265-R1	C	22	0.545106441030693	0.32371789972726	FALSE	FALSE	FALSE	TRUE	0.75180082697581	purifying
Morus_018278-R1	C	22	0.516376996874416	0.304319492787961	FALSE	FALSE	FALSE	TRUE	0.762837987358126	purifying
Morus_018286-R2	C	22	0.152960841689813	0.0759395330111023	FALSE	FALSE	TRUE	TRUE	1.01023933482976	purifying
Morus_018290-R1	C	22	0.197398526142513	0.091429853334267	FALSE	FALSE	TRUE	TRUE	1.11037400737332	purifying
Morus_018293-R1	C	22	0.369718966008904	0.111797365906572	FALSE	FALSE	FALSE	TRUE	1.72554285665591	purifying
Morus_018301-R1	C	22	0.229972723048555	0.11399159798152	FALSE	FALSE	FALSE	TRUE	1.01253526288642	purifying
Morus_018304-R1	C	22	0.398775519446778	0.218655579108601	FALSE	FALSE	FALSE	TRUE	0.866916686415751	purifying
Morus_018317-R1	C	22	0.17662838637821	0.0469524293343455	FALSE	FALSE	TRUE	TRUE	1.91144551020867	purifying
Morus_018324-R1	C	22	0.521261098894263	0.255831687322919	FALSE	FALSE	FALSE	TRUE	1.02681122975709	purifying
Morus_018328-R1	C	22	0.14428024981974	0.0265716494095549	FALSE	FALSE	TRUE	TRUE	2.44091413662527	purifying
Morus_018330-R1	C	22	0.514049113265807	0.193887772183415	FALSE	FALSE	FALSE	TRUE	1.40668438329696	purifying
Morus_018334-R1	C	22	0.149482377446485	0.0932581719088652	FALSE	FALSE	TRUE	TRUE	0.680673359723962	purifying
Morus_018338-R1	C	22	0.342366431176713	0.135804374646152	FALSE	FALSE	FALSE	TRUE	1.33401129963744	purifying
Morus_018343-R1	C	22	0.314574705114354	0.0132212535640235	FALSE	FALSE	FALSE	TRUE	4.57247179203655	purifying
Morus_018345-R1	C	22	0.83989659640176	0.197641375613153	FALSE	FALSE	FALSE	TRUE	2.08732671958657	purifying
Morus_018346-R1	C	22	0.74255136031287	0.188511009751569	FALSE	FALSE	FALSE	TRUE	1.97784203199539	purifying
Morus_018348-R1	C	22	0.108278972266919	0.0606075296616146	FALSE	FALSE	TRUE	TRUE	0.837184154156401	purifying
Morus_018351-R2	C	22	0.500898973175307	0.32817567267759	FALSE	FALSE	FALSE	TRUE	0.610051356798929	purifying
Morus_018352-R1	C	22	0.205233802282183	0.0336109866568607	FALSE	FALSE	TRUE	TRUE	2.61026356535521	purifying
Morus_018372-R1	C	22	0.0660279716872754	0.0268726366982426	FALSE	FALSE	TRUE	TRUE	1.29693944536952	purifying
Morus_018373-R2	C	22	0.829093922199373	0.253879490266597	FALSE	FALSE	FALSE	TRUE	1.7073916925923	purifying
Morus_018382-R1	C	22	2.15173696501468	0.294877208981571	FALSE	FALSE	FALSE	TRUE	2.86731550304436	purifying
Morus_018425-R1	C	22	0.413108494182239	0.11785558232171	FALSE	FALSE	FALSE	TRUE	1.80950063007053	purifying
Morus_018447-R1	C	22	0.2806530223918	0.118590600287118	FALSE	FALSE	FALSE	TRUE	1.24279793226192	purifying
Morus_018454-R1	C	22	1.00792522446849	0.0895919016104385	FALSE	FALSE	FALSE	TRUE	3.49187647241898	purifying
Morus_018457-R1	C	22	0.26902642228251	0.110812293790798	FALSE	FALSE	FALSE	TRUE	1.27962992680926	purifying
Morus_018475-R1	C	22	0.31880374566658	0.189153477453302	FALSE	FALSE	TRUE	TRUE	0.753111280277111	purifying
Morus_018484-R1	C	22	0.0488268105338622	0.0195175241429099	FALSE	FALSE	TRUE	TRUE	1.32290348702255	purifying
Morus_018498-R1	C	22	0.364307360661073	0.0675948502957936	FALSE	FALSE	FALSE	TRUE	2.43017090007165	purifying
Morus_018505-R1	C	22	0.907089357983734	0.049765594380301	FALSE	FALSE	FALSE	TRUE	4.18802409890484	purifying
Morus_018514-R1	C	22	0.344980115656013	0.0587277708723208	FALSE	FALSE	FALSE	TRUE	2.55439842497243	purifying
Morus_018515-R1	C	22	0.507503706941336	0.175041145238398	FALSE	FALSE	FALSE	TRUE	1.53572427779494	purifying
Morus_018531-R1	C	22	0.379835346231865	0.252135140836117	FALSE	FALSE	FALSE	TRUE	0.591176959229226	purifying
Morus_018532-R1	C	22	0.225359705774492	0.0961015622521779	FALSE	FALSE	FALSE	TRUE	1.22959779613956	purifying
Morus_018539-R1	C	22	0.68263743489064	0.14798236448154	FALSE	FALSE	FALSE	TRUE	2.20569427635757	purifying
Morus_018569-R1	C	22	0.845207512223586	0.204189191595744	FALSE	FALSE	FALSE	TRUE	2.04939908838418	purifying
Morus_018570-R1	C	22	0.849436830713172	0.0602310683184769	FALSE	FALSE	FALSE	TRUE	3.81792691048171	purifying
Morus_018580-R1	C	22	0.447491818079326	0.233091122942646	FALSE	FALSE	FALSE	TRUE	0.940967242623473	purifying
Morus_018629-R1	C	22	0.733772153531618	0.162543720783064	FALSE	FALSE	FALSE	TRUE	2.17450433127462	purifying
Morus_018633-R2	C	22	0.327072471661124	0.227446411028123	FALSE	FALSE	FALSE	TRUE	0.524083668926406	purifying
Morus_018646-R1	C	22	0.0715851689402448	0.0340591658692142	FALSE	FALSE	TRUE	TRUE	1.0716176170702	purifying
Morus_018647-R1	C	22	0.119214793278614	0.015202936888906	FALSE	FALSE	TRUE	TRUE	2.97114131574457	purifying
Morus_018651-R1	C	22	0.132333599302343	0.0351928190458753	FALSE	FALSE	FALSE	TRUE	1.91082641838737	purifying
Morus_018655-R1	C	22	0.479661110554737	0.281223067748448	FALSE	FALSE	FALSE	TRUE	0.77030053649921	purifying
Morus_018659-R1	C	22	1.67727377426093	0.298067825485132	FALSE	FALSE	FALSE	TRUE	2.49240563394931	purifying
Morus_018687-R1	C	22	0.674981495725465	0.299147542675742	FALSE	FALSE	FALSE	TRUE	1.17399073981937	purifying
Morus_018706-R1	C	22	0.307422967794662	0.187880817723741	FALSE	FALSE	FALSE	TRUE	0.710407176015531	purifying
Morus_018734-R1	C	22	0.27153421250839	0.169758383982746	FALSE	FALSE	TRUE	TRUE	0.6776511571186	purifying
Morus_018739-R1	C	22	0.25037833548782	0.155835909911679	FALSE	FALSE	FALSE	TRUE	0.684082017568029	purifying
Morus_018752-R1	C	22	0.346252734764496	0.0988417668525511	FALSE	FALSE	FALSE	TRUE	1.8086327608633	purifying
Morus_018776-R1	C	22	0.044948409061354	0.0211333356940273	FALSE	FALSE	TRUE	TRUE	1.08874955198337	purifying
Morus_018782-R1	C	22	0.237352227254187	0.148062305581193	FALSE	FALSE	FALSE	TRUE	0.680825188640319	purifying
Morus_018797-R1	C	22	0.327965422491678	0.189456450169148	FALSE	FALSE	FALSE	TRUE	0.791677460840118	purifying
Morus_018802-R1	C	22	0.771105718899199	0.185408362728139	FALSE	FALSE	FALSE	TRUE	2.05622235047365	purifying
Morus_018832-R1	C	22	0.517493123396838	0.0793460096802675	FALSE	FALSE	FALSE	TRUE	2.70531011507495	purifying
Morus_018846-R1	C	22	0.422803847304096	0.0838081810743756	FALSE	FALSE	FALSE	TRUE	2.33482551760866	purifying
Morus_018856-R1	C	22	0.552449473614255	0.240932264766063	FALSE	FALSE	FALSE	TRUE	1.19721491638121	purifying
Morus_018866-R1	C	22	0.758129933877232	0.0918202312057914	FALSE	FALSE	FALSE	TRUE	3.04556115934933	purifying
Morus_018877-R1	C	22	0.153149744879614	0.055626386631753	FALSE	FALSE	FALSE	TRUE	1.46110166422652	purifying
Morus_018911-R1	C	22	0.628605520813296	0.153848642422263	FALSE	FALSE	FALSE	TRUE	2.03064322963309	purifying
Morus_018926-R1	C	22	0.332602991404104	0.0958536595349601	FALSE	FALSE	FALSE	TRUE	1.79489572638503	purifying
Morus_018934-R1	C	22	0.143464047421661	0.0561260114454208	FALSE	FALSE	TRUE	TRUE	1.35394779393908	purifying
Morus_018983-R1	C	22	0.494445307178243	0.149040206808117	FALSE	FALSE	FALSE	TRUE	1.73010936553887	purifying
Morus_019007-R1	C	22	1.17780530760188	0.152554507971862	FALSE	FALSE	FALSE	TRUE	2.94870436277342	purifying
Morus_019015-R1	C	22	0.426163797401603	0.215187353334808	FALSE	FALSE	FALSE	TRUE	0.985814748938794	purifying
Morus_019043-R1	C	22	0.610257837051782	0.162305950678796	FALSE	FALSE	FALSE	TRUE	1.91070302262115	purifying
Morus_019159-R1	C	22	0.303175109259472	0.0678273219695155	FALSE	FALSE	FALSE	TRUE	2.16021287577596	purifying
Morus_019171-R1	C	22	0.138232380911697	0.0871407913193328	FALSE	FALSE	TRUE	TRUE	0.665675486946248	purifying
Morus_019176-R1	C	22	0.316103528112539	0.10154942463623	FALSE	FALSE	FALSE	TRUE	1.63821507205752	purifying
Morus_019217-R1	C	22	0.270204497435594	0.113943640361416	FALSE	FALSE	FALSE	TRUE	1.2457312834728	purifying
Morus_019250-R1	C	22	0.499311219556662	0.289675637822784	FALSE	FALSE	FALSE	TRUE	0.785500967700945	purifying
Morus_019254-R1	C	22	0.162067861287198	0.0775856847602467	FALSE	FALSE	FALSE	TRUE	1.06273563477031	purifying
Morus_019265-R1	C	22	0.324083425431687	0.204488852452142	FALSE	FALSE	FALSE	TRUE	0.664343040991962	purifying
Morus_019277-R1	C	22	0.460438215685866	0.18020394074219	FALSE	FALSE	FALSE	TRUE	1.3533770192873	purifying
Morus_019279-R1	C	22	0.514715297168507	0.191731847521273	FALSE	FALSE	TRUE	TRUE	1.42468466456268	purifying
Morus_019282-R1	C	22	0.440521638422905	0.0432372463280007	FALSE	FALSE	FALSE	TRUE	3.34886633659196	purifying
Morus_019293-R1	C	22	0.136440068862808	0.0498345701709982	FALSE	FALSE	FALSE	TRUE	1.45304859800256	purifying
Morus_019296-R1	C	22	0.320443736270884	0.0352065701454183	FALSE	FALSE	FALSE	TRUE	3.18615447914525	purifying
Morus_019298-R1	C	22	0.559889279082163	0.185413995087851	FALSE	FALSE	FALSE	TRUE	1.59439141218142	purifying
Morus_019302-R1	C	22	0.649812766713347	0.368864772407754	FALSE	FALSE	FALSE	TRUE	0.816932073925711	purifying
Morus_019304-R1	C	22	0.183027480345829	0.118303633105717	FALSE	FALSE	FALSE	TRUE	0.629565896197929	purifying
Morus_019318-R1	C	22	0.188062880317971	0.13244349220029	FALSE	FALSE	TRUE	TRUE	0.505838162538997	purifying
Morus_019333-R1	C	22	0.762563101134556	0.038900919643554	FALSE	FALSE	FALSE	TRUE	4.29298055670162	purifying
Morus_019361-R1	C	22	0.654160934222863	0.0279482008057085	FALSE	FALSE	FALSE	TRUE	4.54881828963249	purifying
Morus_019364-R1	C	22	1.6241947647931	0.0296131506982308	FALSE	FALSE	FALSE	TRUE	5.77734283841874	purifying
Morus_019396-R2	C	22	1.0112582426096	0.0381980910249147	FALSE	FALSE	FALSE	TRUE	4.72650711124683	purifying
Morus_019404-R1	C	22	1.33620079481488	0.0566445471012737	FALSE	FALSE	FALSE	TRUE	4.5600559304939	purifying
Morus_019405-R1	C	22	0.332216637178242	0.154003997226145	FALSE	FALSE	TRUE	TRUE	1.10915652722739	purifying
Morus_019414-R1	C	22	0.045350046998745	0.0267413527659827	FALSE	FALSE	TRUE	TRUE	0.762031596944236	purifying
Morus_019416-R1	C	22	0.163050870779251	0.0528799569184673	FALSE	FALSE	FALSE	TRUE	1.62452923928483	purifying
Morus_019418-R1	C	22	0.167504824896239	0.0796903015914633	FALSE	FALSE	FALSE	TRUE	1.07172659007266	purifying
Morus_019425-R1	C	22	0.279238434738128	0.159665572598981	FALSE	FALSE	FALSE	TRUE	0.806444260046355	purifying
Morus_019438-R1	C	22	0.270839594620651	0.040461644771574	FALSE	FALSE	FALSE	TRUE	2.74281179305237	purifying
Morus_019448-R1	C	22	0.262402955119755	0.0685899456306222	FALSE	FALSE	FALSE	TRUE	1.93571495013959	purifying
Morus_019452-R1	C	22	0.350578940018798	0.180799155369372	FALSE	FALSE	FALSE	TRUE	0.955351395110578	purifying
Morus_019463-R1	C	22	0.544113119620073	0.148450523633824	FALSE	FALSE	FALSE	TRUE	1.87392443279246	purifying
Morus_019539-R1	C	22	0.274394834562312	0.0536231973697428	FALSE	FALSE	FALSE	TRUE	2.35532417324962	purifying
Morus_019548-R1	C	22	0.670748815328774	0.101540418160172	FALSE	FALSE	FALSE	TRUE	2.72371849496324	purifying
Morus_019567-R1	C	22	0.358141497093015	0.144832228225784	FALSE	FALSE	FALSE	TRUE	1.30614702212502	purifying
Morus_019570-R1	C	22	0.188239833614264	0.116997826476897	FALSE	FALSE	FALSE	TRUE	0.686090222033009	purifying
Morus_019576-R1	C	22	0.296638952401584	0.109443625181309	FALSE	FALSE	FALSE	TRUE	1.43852013054841	purifying
Morus_019577-R1	C	22	0.315503364049343	0.170391853453969	FALSE	FALSE	FALSE	TRUE	0.888799026983099	purifying
Morus_019582-R1	C	22	0.753160952316973	0.0636667161852641	FALSE	FALSE	FALSE	TRUE	3.56434694562684	purifying
Morus_019584-R1	C	22	0.337363160674157	0.0578792786918181	FALSE	FALSE	FALSE	TRUE	2.54318359524052	purifying
Morus_019586-R2	C	22	0.330951568970723	0.0941449620167705	FALSE	FALSE	FALSE	TRUE	1.81366431131314	purifying
Morus_019616-R1	C	22	0.226989223780314	0.0956514584840355	FALSE	FALSE	FALSE	TRUE	1.2467649358666	purifying
Morus_019632-R1	C	22	0.736454765874112	0.0993504525385952	FALSE	FALSE	FALSE	TRUE	2.88999847150967	purifying
Morus_019671-R1	C	22	0.355910231597563	0.246321893752131	FALSE	FALSE	FALSE	TRUE	0.530968543446168	purifying
Morus_019672-R1	C	22	0.360290180437542	0.188451084550255	FALSE	FALSE	FALSE	TRUE	0.934969234388126	purifying
Morus_019676-R1	C	22	1.30754565016941	0.0724092408197738	FALSE	FALSE	FALSE	TRUE	4.17454368089676	purifying
Morus_019678-R1	C	22	0.351845671026289	0.155873098655988	FALSE	FALSE	TRUE	TRUE	1.17457080062885	purifying
Morus_019693-R1	C	22	0.442510171071689	0.0664818259018216	FALSE	FALSE	FALSE	TRUE	2.73467870492489	purifying
Morus_019695-R1	C	22	0.252834091660098	0.165488460479116	FALSE	FALSE	FALSE	TRUE	0.611460385518598	purifying
Morus_019698-R2	C	22	0.302705701353848	0.10316775800668	FALSE	FALSE	TRUE	TRUE	1.55292367800021	purifying
Morus_019700-R1	C	22	0.240603658392949	0.099676242737449	FALSE	FALSE	TRUE	TRUE	1.27133698635113	purifying
Morus_019707-R1	C	22	0.538498601217446	0.211588065065293	FALSE	FALSE	FALSE	TRUE	1.34768434486691	purifying
Morus_019717-R1	C	22	0.640954512950235	0.0513155424566675	FALSE	FALSE	FALSE	TRUE	3.6427542150167	purifying
Morus_019725-R1	C	22	0.445585649639343	0.0711025055679344	FALSE	FALSE	FALSE	TRUE	2.64773046582795	purifying
Morus_019729-R1	C	22	0.644040504946238	0.0893983568702641	FALSE	FALSE	FALSE	TRUE	2.84883120483479	purifying
Morus_019738-R1	C	22	0.245434913279092	0.171858298619349	FALSE	FALSE	FALSE	TRUE	0.51412097029698	purifying
Morus_019739-R1	C	22	0.282012307290512	0.0629706825366344	FALSE	FALSE	FALSE	TRUE	2.16300591474754	purifying
Morus_019769-R1	C	22	0.467427018572832	0.0565506097959025	FALSE	FALSE	FALSE	TRUE	3.04712664202482	purifying
Morus_019778-R1	C	22	0.61837419096778	0.149860704502659	FALSE	FALSE	FALSE	TRUE	2.04485796809429	purifying
Morus_019780-R1	C	22	0.135703889487814	0.0806610326259068	FALSE	FALSE	TRUE	TRUE	0.750518290851139	purifying
Morus_019788-R1	C	22	0.0664123262016505	0.0332969138576542	FALSE	FALSE	TRUE	TRUE	0.99606256570101	purifying
Morus_019792-R1	C	22	0.395465533207323	0.108322874499276	FALSE	FALSE	FALSE	TRUE	1.86821403364404	purifying
